label,claim
2,青海首个胸部肿瘤多学科联合门诊揭牌。
2,青海：艾滋病保持低流行水平，免费抗病毒药物治疗覆盖八成。
2,聚焦心血管病防治，第十一届中国高血压大会举行。
2,女子一顿吃3斤牛肉后进ICU。
2,中国建设银行设立100亿元疫情防控债专项投资额度。
2,2020年2月23日，内蒙古共发放42亿元贷款支持疫情防控和企业复工复产。
2,2020年2月23日，两大金融机构拿出“真金白银”，助力内蒙古复工复产。
2,2020年2月23日北京市金融机构多措并举支持企业复工复产。
2,2020年2月19日，邮储银行：精准对接，全力做好抗疫企业金融支持。
2,2020年2月18日，金融“春雨”润“三农”，邮储银行多措助力春耕备耕。
2,2020年2月17日，助力企业复工复产，广东中行“抗疫贷”累计放款逾2亿。
2,2020年2月15日，同心抗疫情，中国建设银行职工向湖北捐款5660万元。
2,2020年2月15日，央行：稳健货币政策未变，绝对不会出现大规模通货膨胀。
2,邮储银行：金融服务不停歇，线上金融助防疫。
2,2020年2月12日，央行首批专项再贷款本周开始发放，湖北已落地24亿元。
2,广东首家人才银行落户深圳，首批贷款专项额度预超6亿元。
2,2020年2月11日，工行已放贷超430亿元支持疫情防控和企业生产。
2,新疆巴州金融机构开辟绿色通道，助力小微企业渡难关。
2,2020年2月7日，央行将继续在周末放开小额支付系统业务限额。
2,中国2020年1月外汇储备达31155亿美元　创去年7月以来最高水平。
2,2020年2月6日，上海金融机构发放首笔抗疫担保基金贷。
2,2020年2月6日，7天提供5.2亿融资，工行驰援广东防疫重点物资生产企业。
2,2020年2月5日，债市开通绿色通道支持企业防控疫情。
2,2020年2月5日，黑龙江：11家银行提供14亿元低利率贷款支持物资生产及采购。
2,2020年春节期间银联网络转接交易金额同比增长逾13%。
2,2020年2月4日，中国宝武钢铁集团增持宝钢股份股票。
2,2020年2月3日，山东金融机构开辟绿色通道，发放抗疫贷款超5亿元。
2,2020年1月26日，银行保险业驰援湖北抗击新型冠状病毒肺炎疫情。
2,超三分之一信托公司2019年“换帅”，内部升迁占比过半。
2,开放联盟链拟2020年2月全面上线，推动区块链“脱虚向实”。
2,2020年1月9日，重庆两江新区打造百亿级科技创新投资基金群。
2,2019年12月28日，中国保险行业云计算标准发布。
2,2019年12月27日，中小房企借助IPO打开融资闸门，普遍遭遇认购不足。
2,2019年12月26日，私募基金迎备案新规，鼓励长期投资。
2,2019年12月19日，沪深股指以微涨报收，主板市场表现好于“中小创”。
2,首届“未来影像·冰雪电影展”冰城2020年12月18日启幕。
2,《我要上春晚》王源助力选手，合唱《月亮代表我的心》。
2,15部影片为2020年电影市场收官，涵盖动作、爱情、喜剧等类型。
2,第七届“中国电视好演员”在成都郫都揭晓，李易峰、张若昀等获奖。
2,刘德华携《拆弹专家2》亮相金鸡，发布会欢声笑语趣事不断。
2,《大众电影》创刊70周年红色经典电影图片展启幕，助阵金鸡奖。
2,2014年至2020年，PPP模式已支持脱贫攻坚和乡村振兴在库项目1561个，投资额1.2万亿元。
2,2020年12月3日，深交所首批信用保护凭证试点项目成功发行。
2,2020年11月30日，全球著名金融媒体《巴伦周刊》中文版联合《财经》、老虎证券共同发布《2020中概股投资价值报告》，斗鱼荣登“2020中概股最具成长力TOP10榜单”。
2,2019年12月18日，香港与内地联袂“领跑”全球IPO市场。
2,2021年11月22日，A股延续上行势头，两市成交明显放大。
2,2021年11月22日，A股集体高开：煤炭板块领涨，盐湖提锂概念股活跃。
2,2021年11月12日，A股三大指数高开沪指涨0.04%，云游戏板块跌幅居前。
2,2021年11月10日，A股低开：沪指跌0.23%创指跌0.64%，煤炭板块走弱。
2,2021年11月8日，A股三大指数集体收涨，锂电、环保板块强势。
2,2021年11月3日，沪指拉锯3500点，煤炭板块超跌反弹。
2,2021年10月22日，徐明详解北交所未来图景：打造服务创新型中小企业主阵地。
2,2021年10月20日，银行业多措并举，探寻金融支持生物多样性保护之路。
2,2021年10月20日，A股三大指数翻红：沪指半日涨0.03%，培育钻石板块领涨。
2,2021年10月15日，河北去年公共预算支出超9000亿元。
2,2021年10月15日，创指收涨1.88%，煤炭、半导体板块起飞。
2,2021年10月15日，A股低开：沪指跌0.18%，养殖业、电力板块走低。
2,2021年10月14日，沪指低开0.19%，煤炭板块持续回调。
2,2021年9月3日，聚焦重点群体就业，重庆前7月新增城镇就业49.85万人。
2,2021年9月2日，香港官员考察广西企业，盼双方互补加深经贸合作。
2,2021年9月1日，多重影响叠加，8月新能源二手车成交同比大增119%。
2,2021年9月1日，违规使用医保基金，山西阳泉通报8起典型案例。
2,2021年8月23日，年内筹划融资超千亿元——券商纷纷推出资本补充计划。
2,2021年8月18日，北京将发行13亿元地方债券：个人8月23日至25日可认购。
2,2021年8月18日，A股三大指数集体收红沪指涨逾1%，券商股掀涨停潮。
2,2021年8月18日，沪指低开：氢能源概念回调，钠离子电池板块领涨。
2,2021年8月14日，山东推进“银教合作”，教育获专属金融服务。
2,2021年8月3日，A股低开沪指跌0.51%，锂矿、白酒等跌幅靠前。
2,2021年8月3日，创指半日涨0.23%重返3500点，医药板块大幅走高。
2,2021年7月26日，东亚银行(中国)捐款300万元驰援河南洪灾。
2,2021年7月9日，多方在渝共建中新金融科技产业示范基地。
2,2021年6月29日，A股开盘：创指涨0.76%，近1500只个股上涨。
2,2021年6月23日，美股三大指数基本平开，区块链概念股普跌。
2,2021年6月18日，北京启动小微金融服务顾问制度，首批百家单位获授牌。
2,2021年6月17日，武汉设立首个基金产业基地，推出产业发展“黄金十条”。
2,2021年6月16日，监管标准“看齐”货基，7万亿现金管理类理财收益或走低。
2,2021年6月16日，销售回暖，百亿爆款基金重现。
2,2021年6月16日，北京税务优化营商推新举措，小额智能退税限额涨十倍。
2,2021年6月16日，中小公募基金高层忙“换血”：最短任期仅半年。
2,2021年6月7日，央行等部门发布考核评估办法。
2,2021年6月5日，推进定向金融服务精准落地。
2,2021年6月1日，甘肃2万亿元存量贷款逐步退出传统产业，转投新兴、绿色产业。
2,2021年5月26日，金价涨声再起，投资仍需谨慎。
2,2021年5月26日，中国国新发起设立百亿级基金群。
2,2021年5月10日，一季度江苏上市公司收入跃升，部分公司远超疫情前水平。
2,2021年4月27日，综述：科技权重股带动纳指标普创新高。
2,2021年4月27日，个人投资者借道伞形信托玩危险游戏：组队买高收益债博兑付。
2,2021年4月20日，信用评级迎来监管升级，如何当好债市“守门人”。
2,2021年4月18日，透过一季度金融数据看我国金融领域三大变化。
2,2021年4月17日，数字金融领域消费者权益保护研讨会在京举办。
2,2021年4月13日，做金融风险测评别故意往高填，测评结果高等级对应高风险。
2,2021年4月12日，蓝光发展2020年稳守千亿规模，今年一季度销售同增132.54%。
2,2021年4月9日，浙江：金融力量聚焦“四大关键”，助推经济高质量发展。
2,2021年4月9日，农行西藏分行2021年一季度实体贷款净增近100亿元。
2,2021年4月6日，保险投诉增长凸显行业顽疾。
2,2021年4月4日，中国拟细化系统重要性银行监管要求。
2,2021年4月2日，A股三大指数高开，白酒、半导体股领涨。
2,2021年3月30日，央行开展100亿元逆回购操作。
2,2021年3月30日，华南首家！中国银行“5G智能+”湾区馆在广州亮相。
2,2021年3月26日，兴业银行“兴惠贷”为小微企业发展注入金融活水。
2,2021年3月25日，央行开展100亿元逆回购操作，延续零投放零回笼。
2,2021年3月25日，被伤害的“韭零后”基民：只要不看，我就没亏！。
2,2021年3月23日，青海创新普惠金融模式，织好金融扶贫“保障网”。
2,2021年3月23日，央行开展100亿元逆回购操作，延续零投放零回笼。
2,2021年3月23日，美联储官员：美国经济“伤疤”需长时间愈合。
2,2021年3月20日，新京报社论：规范APP放贷乱象，也事关金融安全。
2,2021年3月19日，陕西省人民币贷款余额突破4万亿元。
2,2021年3月19日，北京金融法院为中国第二家金融法院，已受理第一案。
2,2021年3月18日，吸收异地存款将受到严控，监管倒逼中小银行练好内功。
2,2021年3月17日，杭州多家银行严查信贷违规入楼市。
2,2021年3月15日，世界黄金协会：2月全球黄金ETF持仓小幅下滑2%。
2,2021年3月4日，法律+监管：构筑保险消费者的“保护伞”。
2,2021年2月24日，银联商务自研RPA落地应用，支付科技助力数字化转型升级。
2,2021年2月23日，切实提升金融服务的普惠性。
2,2021年2月20日，稳步完善“有进有出”优胜劣汰机制。
2,2021年2月19日，美三大股指低开，纳指跌逾1%。
2,2021年2月18日，美三大股指集体低开，纳指跌近1%。
2,2021年2月10日，年均投资超百亿元，北京加快构建数字经济新生态。
2,2021年2月10日，纳指站上14000点关口，百度、网易股价均创新高。
2,2021年2月7日，最高检：“全链条”从严追诉财务造假行为。
2,2021年2月4日，A股三大指数午后回暖，沪指险守3500点。
2,2020年12月15日，“G60科创贷”发布，政银企携手打造长三角科创新高地。
2,西安交大一附院成功救治罕见先天性胸骨裂合并先心病患者。
2,专家成功探索无造影剂下植入冠脉支架，肾功能不全患者有福音。
2,重庆针对儿童呼吸疾病首设医疗救助项目。
2,武汉药企创新抗癌药获批临床试验，有望明后年上市。
2,广西打造生物医药产业创新中心，吸引项目投资248亿。
2,首届长江国际免疫治疗峰会在渝开幕。
2,百首红色经典影视歌曲发布，《保卫黄河》等入选。
2,金鸡海峡两岸暨港澳青年短片季推优，吴京勉励新晋导演。
2,2021年中国金鸡百花电影节启动碳中和试点。
2,影视旅游界人士建言厦门思明影视文旅产业发展。
2,《一起向未来》讲述冬奥故事，采用电影级设备拍摄。
2,11月将有超20部电影上映，主打“情怀”和“悬疑犯罪”。
2,再现革命家英雄故事，电影《青年邓颖超》开机。
2,中国电影人齐聚江西庐山共话中国爱情电影发展。
2,口碑未达预期，《八角亭谜雾》有这些遗憾。
2,东京残奥会落下帷幕，本次中国体育代表团收获96金60银51铜，共207枚奖牌。
2,2021横店影视节将启幕：网络电影单项首次纳入评选。
2,2021年8月，唱片圈“老字号”内地重启，进一步加码发掘内地音乐市场。
2,《打卡吧！吃货团》这档美食真人秀除了逛吃逛吃，还展现当地文化。
2,《天龙八部》定档2021年8月14日，打斗场面视觉冲击强烈。
2,《超脑少年团》选手对决，魏坤琳不再担任出题人。
2,电影2021年7月23日《柯村风云》开机，讲述皖南地区革命故事。
2,十位导演捐资百万，资助平遥影展优秀华语影片。
2,中国10位知名导演将合力捐资百万元助力青年电影人。
2,2021年7月11日电影《独龙族的春天》将开拍，展现脱贫攻坚成就。
2,朱一龙2021年6月21日回忆出演《叛逆者》往事：曾两天没有睡觉。
2,2021年6月高帧厅逆势增长引领中国影院疫后复苏，未来观众为“技术”买单。
2,光大银行2020年上半年实现营收721.14亿元，同比增长9.03%。
2,2020年8月27日，创业板注册制实施，新股大涨2天后迎来首次分化走势。
2,中联重科21日晚发布2020年中期业绩报告。报告期内，公司实现营业收入288.27亿元，同比增长29.49%。
2,普惠小微贷款延期支持工具重庆落地，平均延期12个月。
2,江苏诞生首家在科创板上市的国资控股企业，昆山龙腾光电股份有限公司。
2,海南自贸港首笔“服务贸易便利化”试点业务落地。
2,2020年7月新成立基金的发行份额打破多项历史纪录，创单月新成立基金发行份额历史新高。
2,2020年7月30日，央行开展逆回购和央行票据互换操作。
2,2020年上半年湖南贷款同比增长17.9%，增速居全国第三位。
2,粤港澳大湾区首笔贸易融资资产跨境转让业务落地，中国建设银行广东省分行成功将一笔贸易融资资产转让给中国建设银行悉尼分行。
2,建设银行大连市分行2宗违法行为遭罚95万元。
2,河南2020年上半年新增贷款5230亿元。
2,截至2020年7月16日，财政部表示抗疫特别国债已发行7200亿元。
2,中国2020年6月末央行外汇占款环比减少60.16亿元。
2,隆基股份控股股东质押3500万股，用于个人资金需求。
2,天风证券公布母公司6月财务数据：2020年上半年净利润超2019全年水平。
2,未提供实质性服务而收取费用，浦东发展银行被点名通报。
2,湖南首批普惠小微企业信用贷款支持计划落地。
2,2020年上半年新三板市场融资额环比上升17.43%。
2,工行广东分行2020年为广交会参展企业发放融资逾9亿元。
2,农业银行出台15项措施，全力支持海南自由贸易港建设。
2,2021年2月3日，闽台深化金融合作，拓展银团贷款业务。
2,2021年2月1日，中国防范化解金融风险攻坚战成效显著。
2,2021年1月29日，央行辟谣并向市场净投放近千亿元，资金紧张局面缓解。
2,2021年1月28日，德银：2021年中国债券市场海外资金流入有望达1.2万亿元。
2,2021年1月28日，“十三五”期间，贵州存款增量近万亿元。
2,2021年1月27日，国际金融协会：新兴市场就业复苏前景仍不明朗。
2,2021年1月26日，金融数据运用不能跑偏。
2,2020年陕西银行业金融机构为实体经济让利超300亿元。
2,2021年1月16日，2020年金融体系运行平稳，对实体经济支持力度加大。
2,2021年1月15日，证监会加强私募投资基金监管，直指变相公开募集乱象。
2,工行2020年中长期制造业贷款增长近50%。
2,2021年1月14日，银保监会发文规范健康险业务，短期健康保险不得保证续保。
2,2020年渝企凭借纳税信用获得授信贷款323.6亿元。
2,2021年1月8日，“断卡行动”来了！，银行大力清理个人“睡眠”账户。
2,2021年1月4日，北京银行在城市副中心设立金融创新实验室。
2,2020年12月28日，人保财险沧州分公司违法遭罚，营销服务部擅自迁址。
2,2020年12月23日，蝉联MSCI-ESG，A级评级，兴业银行保持国内银行业最高评级。
2,2020年12月18日，中国太保寿险长护解决方案荣获上海金融创新奖二等奖。
2,2020年12月17日，中国首个跨省域银行业金融机构同城化建设指导性文件出台。
2,2020年12月16日，当央行遇上湘西：十八洞村里一场“特殊”的金融发布会。
2,2020年5月26日，央行时隔37个交易日后重启逆回购操作，单日净投放100亿。
2,2020年5月20日，A股三大股指涨跌不一，黄金概念股领涨。
2,央行：2020年4月份债券市场共发行各类债券4.8万亿元。
2,2020年5月14日，恒指低开0.59%，保险板块领跌。
2,2020年5月14日，两市低位运行沪指跌0.47%，农业股集体下挫。
2,2020年5月8日，北京打造金融街高端专业服务品牌，示范机构可奖50万元。
2,2020年5月7日，进出口银行成功发行50亿元支持湖北振兴主题债。
2,四川首家上市银行发布2019年年报：全年净利润超55亿元。
2,2020年4月27日，国际油价又撑不住了：WTI原油期货跌超10%破16美元。
2,2020年4月24日，本周人民币中间价累计调贬85点，机构：贬值空间有限。
2,2020年4月22日，A股冲高回落沪指跌0.16%，农业股逆市上扬。
2,银保监会：2020年一季度保险业原保险保费收入1.67万亿。
2,2020年4月21日，设立定向专项资金，武汉纾困救助中小微企业。
2,2020年4月16日，长三角一体化示范区推出金融16条。
2,2020年4月16日，经济指标大幅恶化导致纽约股市大跌。
2,2020年4月13日，A股低开：沪指跌0.43%创指跌逾1%，RCS概念股持续回调。
2,2020年4月13日，新三板分层分三批实施，121家公司拟入精选层。
2,2020年4月9日，重庆获工行不低于1000亿元资金支持。
2,2020年4月9日，违规发放住房贷款，建设银行太原分行被罚35万元。
2,2020年4月3日，PPP项目加速落地稳投资，平台项目投资超20万亿元。
2,2020年4月3日，北京发布“金融12条”，鼓励地方金融机构支持复工复产。
2,2020年3月PMI指数活跃，增强信心也要保持警惕。
2,2020年财经观察：美股遭遇“黑色”一季度，V型反弹或难现。
2,2019年1.6亿股民半数赚钱，10%-30%为主要盈利区间。
2,2020年3月27日，江苏无锡“银税互动”扩面升级，24万户企业享政策利好。
2,2020年3月24日，美欧金融风险不容低估。
2,基金行业分化明显：有基金公司一年亏损千万。
2,2020年3月16日，国际油价暴跌，美国原油期货跌破30美元关口。
2,2020年3月16日，每盎司黄金价格跌破1500美元，六天跌240多美元。
2,2020年3月16日，多点发力稳外贸，兴业银行累计投放跨境贸易融资近400亿。
2,2020年3月16日，银行金融机构提供信贷支持超1.4万亿。
2,2020年3月14日，进出口银行承销的首笔疫情防控债成功发行，总金额6.5亿元。
2,2020年3月13日，北京银保监局：疫情期间保险公司“赠送保险”产品真实。
2,2020年3月12日，八成小微复工复产存贷款缺口，专家建言开放银行联营“助微”。
2,2020年3月11日，全球股市震荡，中国市场不存在暴跌理由。
2,2020年3月10日，全国首台互联网外币兑换自助设备在沪投入使用。
2,2020年3月7日，银保监会：还本付息要体现差异安排，不存在不良贷款持续大幅攀升基础。
2,2020年3月5日，金融政策密集落地，精准发力战疫情稳经济。
2,2020年3月5日，青海外汇服务不打烊：辖内涉外企业复工复产率约九成。
2,2020年3月5日，全国银行机构为抗击疫情提供近万亿元信贷支持。
2,2020年3月4日，央行等三部门召开会议，部署下阶段金融“战疫”要求。
2,2020年3月3日，报告：农村中小金融机构需提升信贷风险识别和防控水平。
2,2020年3月1日，新疆兵团27家疫情防控重点企业获银行投放贷款逾12亿。
2,2020年2月28日，中国进出口银行成功发行40亿元支持企业抗疫复产主题债。
2,2020年2月28日，贵州为大数据企业复工复产提供专项融资产品。
2,2020年2月27日，中天金融精准帮扶团结村：战疫情稳复产，脱贫攻坚不放松。
2,133家证券公司2019年营收超3604亿元。
2,2020年6月25日银保监会：聚焦五维度，对连续三年市场乱象整治“回头看”。
2,2020年6月25日工行数字对接“云上广交”，为近3000客商授信超50亿元。
2,2020年1至5月深圳企业直接投资168家非金融类境外企业。
2,广交会于2020年6月15日-24日，工行广东分行为广交会参展企业发放融资逾9亿元。
2,2020年6月23日，银保监会：湖北省保险法人机构和分支机构免缴2020年度保险保障基金。
2,2020年6月23日沪指低开0.15%，卫星导航概念活跃。
2,2020年6月22日四川出台十条措施推动金融机构加快处置不良资产。
2,2020年6月22日创业板指涨1.01%，半导体板块活跃。
2,2020年6月22日创业板指半日涨超1%，证券板块走强大涨3.62%。
2,2020年6月19日网联平稳保障“618”单日交易处理15.99亿笔，刷新历史纪录。
2,2020年6月19日中国大型银行部分经营效率指标接近国际先进银行水平。
2,2020年6月15日银保监会明确农险经营条件，符合条件机构开展业务无需申请。
2,2020年6月12日日韩股市开盘大跌。
2,2020年6月11日农发行山东省分行筹措300亿元资金支持夏粮收购。
2,全国九分之一的公募基金落户上海虹口，金融企业资产管理规模逾5万亿元。
2,2020年6月10日，恒指收跌0.03%，汽车零件等板块跌幅居前。
2,2020年6月10日，恒指高开0.49%，煤炭板块领涨。
2,2020年6月9日，逾七成百亿元级私募持仓超八成，有私募称还会增仓。
2,2020年6月7日，贵州“两张清单”融资项目获银行发放贷款1680亿元。
2,2020年6月4日，沪指震荡收跌0.14%，大消费板块活跃地摊经济依旧火爆。
2,自主IP开发弱是泡泡玛特前路最大短板。
2,2020年6月4日，银保监会：中小微企业到期贷款本息延期规模达1.3万亿元。
2,2020年6月3日，金融扶贫全方位发力，政策支持不断加码。
2,2020年6月1日，专家建议投资者不要赌面值退市公司“复活”。
2,2020年以来截至5月29日，十股面临“一元退市”风险，近百股在边缘试探。
2,中基协：2020年一季度末资管总规模增至53.75万亿元。
2,2020年5月28日，金融委办公室发布11条金融改革措施。
2,2020年5月27日，银保监会圈定金融防风险九大重点领域。
2,2020年5月27日，A股三大指数小幅高开，公共交通等板块领涨。
2,2020年5月26日百元股阵营逆市持续扩容，2020年不到半年增加了约65%。
2,据Frost&Sullivan数据显示，2015年-2019年非手术类医美项目的规模复合增速为24.59%，高于手术类医美项目的21.16%。
2,北京大学临床研究所与相关高科技企业率先尝试结合人工智能技术和眼底照片信息预测国人发生心脑血管病风险的研究。
2,新疆上半年“跨省异地”就医结算费用逾30亿元。
2,河南中医名家向30余个海外侨社团直播中医药防疫。
2,2021年8月31日，河北衡水开通门诊统筹定点3493家，实现乡镇社区全覆盖。
2,上海专家为患者摘除重20斤颈胸部肿瘤。
2,麦可思研究院16日发布的数据显示，近5年本科生进入医疗行业比例增长0.8个百分点，2020届医学门类本科生毕业后超过九成(92%)实现了对口就业。
2,创新免疫治疗药物那昔妥单抗在博鳌完成首例患者用药。
2,中国团队运用遥感技术证实校园绿化率与近视发生密切相关。
2,中国团队发现新联合法治疗晚期非小细胞肺癌患者。
2,世卫组织将在52个国家或地区进行一项临床试验，对3种作为新冠肺炎潜在疗法的抗炎药进行研究。这3种抗炎药分别是青蒿琥酯、伊马替尼和英夫利昔单抗。
2,中国学者陈海泉教授大规模研究率先权威定义食管癌淋巴结清扫范围。
2,厦门医院机器人完成高难度低位直肠癌手术。
2,体重300斤重度肥胖多囊卵巢患者上海成功获救。
2,广州医科大学附属第三医院12日发布消息称，近日从一位84岁老人体内取出22颗、重达半斤的膀胱结石。
2,“角膜移植中国行”帮助青海多名盲症患者重见光明。
2,2021年6月30日，新疆首家尘肺病康复站正式投入使用。
2,第一届角膜及眼表国际论坛(ICC，2021)暨第三届全国非公医疗角膜病研讨会在北京举办。
2,2021年6月18日，青海省中药配方颗粒省标制定工作正式启动。
2,基石药业携手辉瑞制药，共同在华开发肺癌新药劳拉替尼。
2,中国外科腔镜微创手术发展三十周年新闻发布会在京召开。
2,复旦大学附属华山医院神经内科郁金泰教授携手青岛大学附属青岛市立医院神经内科谭兰教授团队率先揭秘血压与认知损害之间的关系。
2,2021年5月22日，四川单日接种新冠疫苗破200万剂次，创全国单日接种量第一。
2,去年节省1.5亿，新疆兵团药品集中带量采购减患者负担。
2,上海医疗机构探索成立新生儿科家委会。
2,中山大学中山眼科中心19日称，该中心先后收治两名澳门转诊的疑难眼病患者。在相关转诊机制帮助下，澳门患者在广州顺利得到治疗，重获健康。
2,虽然骨质疏松与年龄增长关系密切，但其实，骨骼中的钙流失从青少年时期就开始了。
2,为期一个月的“首届抗郁联合行动·百城万人健心接力跑”顺利收官，全国各地共有1万多人参跑，累计里程达137.5万公里。
2,罹患罕见心血管畸形福建早产儿上海成功获纠治，体重仅3.2公斤。
2,1308个“家门口”服务站覆盖全区，上海浦东探索基层社会治理体系。
2,上海张江科学城内的原能细胞银行，借助5G网络，无人值守的细胞存储在零下196摄氏度的低温设备中“稳稳当当”。
2,2021年底，俄开发太空飞行用多通道发动机。
2,秘鲁首都新冠病例激增 2021年12月29日 75%的ICU床位已被占用。
2,2020年韩国从事小工商业人数大减 利润剧减近五成。
2,2021年12月28日，联合国秘书长呼吁国际社会团结遏制传染病。
2,2021年12月28日，法国出台多项防疫新措施 遏制奥密克戎毒株传播。
2,俄外长：俄美将于2022新年假期后举行安全保障谈判。
2,秘鲁卫生部：避免第三波疫情 接种疫苗加强剂是关键。
2,2021年12月27日，土耳其一家具厂发生火灾 20名工人被紧急送医。
2,2021年12月26日，圣诞节全球近6000个航班因疫情取消 法国单日新增确诊破10万。
2,2021年12月26日，希腊新冠确诊病例新增6590例 专家担心爆炸式增长。
2,2021年12月25日，俄罗斯发现奥密克戎毒株本土感染病例。
2,2021年12月22日，南非三省完成模拟电视关闭工作。
2,特朗普宣称要在美国会骚乱周年纪念日开发布会。
2,2021年12月21日，奥密克戎可能已在希腊社区传播 当局考虑全国大范围筛查。
2,2021年12月20日，少数西方政客鼓噪“外交抵制”别有用心。
2,据秘鲁《公言报》报道，根据Kantar IBOPE Media的研究：只有17%受访者认为经济状况较2020年有所改善。
2,参与美国国会山骚乱事件的一名特朗普支持者格雷辛·考特赖特(Gracyn Courtright)因在其社交媒体平台发布照片吹嘘自己的“功绩”被判处一个月的监禁和一年的“监督释放”。
2,2021年12月17日，日本东京又增两例奥密克戎病例 一人曾现场看足球赛。
2,美国食药监局放宽限制 堕胎口服药邮寄可得。
2,2021年12月17日，世卫称明年疫情有望结束 非洲累计确诊病例数超900万。
2,数十名反疫苗令的示威者在美国纽约皇后区的一个购物中心的餐馆内举行“静坐示威”，抗议室内用餐疫苗令，其中6人在Cheesecake Factory被捕，4人在Applebee's被捕。
2,德国2021年12月综合PMI降至18个月最低。
2,2021年12月16日，美国肯塔基州纠正该州龙卷风灾害死亡人数为71人。
2,2021年12月25日，希腊现有3.7万例活跃病例 假期奥密克戎感染者或显著增加。
2,秘鲁当局敦促民众控制2021年圣诞聚会人数和时长。
2,2021年12月25日，美国累计新冠肺炎确诊病例超5191万例。
2,2021年12月25日，美国纽约州长宣布缩短必要岗位员工新冠肺炎康复隔离期。
2,2021年12月24日，美国数百万人圣诞出游日增确诊超23万 德国首现奥密克戎死亡病例。
2,2021年12月24日，秘鲁新增35例奥密克戎病例 当局暂不考虑叫停经济活动。
2,2021年12月24日，忧奥密克戎毒株扩散 希腊颁布强制口罩令。
2,2021年12月24日，奥密克戎毒株在意大利迅速扩散 当局颁布假日防疫法令。
2,2021年12月24日，世卫组织：全球新冠肺炎确诊病例超2.7643亿例。
2,2021年12月24日，迄今最大“游牧”行星群现身。
2,2021年12月23日，韩外交官员召见日本公使 对核污水排海审查表忧虑。
2,2021年12月23日，世卫组织试验第二代疫苗 奥密克戎毒株扩散至美国50州。
2,2021年12月23日，俄外交部谈移民危机根源：西方应对波白边境难民负责。
2,2021年12月23日，秘鲁一周新增逾万确诊 这些区的新冠感染率增加最多。
2,研究证实：丈夫孕前饮酒增加子代出生缺陷风险。
2,儿童呼吸疾病科学诊疗与合理用药专家座谈会在海口召开。
2,东北首家“肺癌罕见突变门诊”落户吉林。
2,一擦就掉色的小葱吃了中毒的可能性不大，建议食用前多冲洗几遍。
2,中国肺癌防治联盟启动“百万工程”，推广AI辅助早期肺癌诊治。
2,国产新一代介入肺动脉瓣膜成功实现微创植入，新技术展开应用。
2,西安交大一附院王珂副教授顺利切除一例罕见乳腺巨大肿瘤。
2,2021年12月30日，美国因新冠肺炎住院的儿童数量一周内增加约58%。
0,【政协委员提议恢复大清王朝】康熙十世孙、广州政协委员金复新表示，他准备走遍中国收集100万人签名，向全国人大请愿，恢复君主制。恢复清皇室，并打算给20多个保留君主制的国家写信寻求支持。为彰显龙裔身份，其日常用品、服装非黄色不选，并日夜盼望能住进故宫。
1,有木有人和我一样。睡觉时头总爱靠在枕头的一角。据说这样的孩纸，都没安全感。
1,据说，看到这张图的人，许个愿，在十秒内转发的，就能美梦成真！！我们也试试！！！
0,【老小子走了！李登辉今天凌晨心脏病复发身亡】台北消息：原国民党、台联党主席，有“台独教父”之称的李登辉，今天凌晨在其家中因心脏病复发抢救无效死亡。
1,看这场景我他妈真要崩溃了！！！狗狗状态大不如前，经过多次搬运折腾，好多明显已经丧失了活下去的意识，搬运走，路上颠簸受罪，不搬走的，晚上山上太冷没电没水又要死一批，怎么办怎么办？！重庆有市民愿意养狗么？虽然他们不名贵，但是给他一个家，好吗？！！！ 我在:
0,【紧急寻找车票主人】好心人在惠州689公交车捡到一钱包，内含身份证、驾驶证、三张1月25日惠州到武昌火车票，名字分别是陈翠珍、高艳林、张馨元。经多方查询，失主可能是在惠州或东莞工作的湖北籍人，请失主联系0752-2180812，举手之劳，转发扩散，助失主和家人顺利团聚。
0,哈佛墙上的话：我荒废的今日，正是昨天殒身之人祈求的明天；请享受无法回避的痛苦；觉得自己为时已晚的时候，恰恰是最早的时候；谁也不可能轻易成功，它来自彻底的自我管理和毅力；现在流的口水，将成为明天的眼泪；今天不走，明天要跑；即使此刻，对手也在不停地翻动书页。（转）
0,【4月起学生火车票将暂停半价优惠】从铁路部门了解，凭学生证购买半价火车票的优惠到本月底截止。从4月份起，大中专院校的学生持学生证买火车票暂时无法享受半价优惠。终于，终于，涨价开始了！！从学生开始，从娃娃着手！
0,「内部透露」李天一案女主角撤销控诉，已达成和解意向。因李天一未满18岁，且当时已经醉酒，即便诉讼被重判的可能性极低，记李天一及其他4名嫌疑人家长的奔走，最终联系上女孩父母并进行了长谈，受害人最终得到极大的物质补偿，包括落实北京户口，工作及一套房产。
1,【“女汉子”穿婚纱攀岩 拍摄超酷炫婚纱照】10月26日，广西柳州市，方静和先生赵先生一起拍摄婚纱照。方静和老赵都是户外运动爱好者，他们选择了来到柳江县六岩村一处攀岩地点拍摄婚纱照，爬到离地面20米高的悬崖上，挂在半空3个多小时，他们拍摄了一组“勇敢者”的婚纱照片。（新华网）
0,【我们不知道的俄罗斯】1.住房不收费：人均18㎡以下无偿转给个人，18 ㎡以上部分也只收很少钱。2.用水没水表：自来水、热水从不收费。3.看病不花钱：手术、住院、治疗免费，只收药费。4.教育倒贴：上学免费，还免费供应一顿早餐或午餐。5.失业要批准：企业须提前3个月向国家申请批准后方可解雇员工。
